off-the-rails,80,0.034249,11,3,1.49289568228,0,0.45,0
the-apostate,66,0.0,09,0,0,0,0.0,0
among-the-believers,74,0.004189,09,1,-0.128542047532,0,0.06,0
marguerite,76,0.497323,03,46,-0.099815464397,6.6,0.10775862069,0
becoming-mike-nichols,69,0.0,02,0,0.0,0,0.0,0
always-shine,72,0.017102,11,15,0.226250244382,6.2,0.107142857143,0
my-big-night,74,0.0,04,0,0.0,0,0.0,0
under-the-gun,72,0.0,05,0,0.865546028038,4.6,0.00513196480938,0
chicken-people,81,0.0,09,0,3.18286913639,0,0.0535714285714,0
above-and-below,77,0.0,04,0,0.576956852643,0,0.441176470588,0
cash-only,71,0.0,05,0,0.235130947982,0,1.11538461538,0
my-love-dont-cross-that-river,68,0.088018,06,6,0.0,0,0.0,0
dont-think-twice,83,4.417667,07,175,0.639929258169,7.1,0.0677570093458,0
the-edge-of-seventeen,77,14.431633,11,1945,0.773690508328,7.7,0.0588662790698,0
a-stray,82,0.0,10,0,0.44547624538,0,0.321428571429,0
a-monster-with-a-thousand-heads,71,0.024852,05,5,0.0,8.4,0.0,0
disturbing-the-peace,81,0.025287,11,2,0.392216117216,0,0.642857142857,0
the-club,73,0.052761,02,14,0.828534692405,7.7,3.3417721519,0
gleason,80,0.583664,07,148,1.442558622,8.5,0.310975609756,0
the-thoughts-that-once-we-had,79,0.0,06,0,0,0,0,0
neon-bull,80,0.026734,04,4,0.0,7.9,0.0220588235294,0
the-birth-of-sake,69,0.0,03,0,0.0,0,0.0,0
floyd-norman-an-animated-life,68,0.0,08,0,0.642857142857,0,0.1875,0
by-sidney-lumet,66,0.0,10,0,0,0,0,0
the-nice-guys,70,36.261763,05,2865,1.46277768936,7.6,0.0170846755637,0
the-president,67,0.007578,06,1,0.246475680823,0,2.79545454545,0
a-bigger-splash,74,2.024099,05,378,-0.31169421894,6.8,0.030487804878,0
rabin-the-last-day,66,0.028411,01,5,0,0,0,0
notfilm,81,0.0,04,0,0.0847494559983,0,0.107142857143,0
mavis!,71,0.0,02,0,0.215460530142,0,0.331081081081,0
one-more-time-with-feeling,92,0.0,09,0,2.14459649352e-17,8.5,0.00374064837905,0
gimme-danger,72,0.440627,10,71,1.10096067445,9.2,0.225,0
land-of-mine,75,0.435266,12,40,0.315278427702,7.8,0.6375,0
tale-of-tales,72,0.118925,04,15,0.732575675232,6.4,0.107142857143,0
it-had-to-be-you,68,0.007162,10,2,-0.0,8.3,0.160714285714,0
argentina,66,0.014869,06,3,0.778486163342,0,0.266185369213,0
the-witness,79,0.159305,06,15,2.79130587198,7.8,0.735294117647,0
a-man-called-ove,70,3.479315,09,194,1.37482977915,7.4,0.531818181818,0
i-dont-belong-anywhere-the-cinema-of-chantal-akerman,70,0.007703,03,3,0,0,0,0
blue-jay,69,0.021626,10,3,1.70563090057,7.9,0.380053908356,0
when-two-worlds-collide,71,0.01208,08,1,0.0,0,0.025,0
tickled,76,0.613956,06,53,2.33317531615,7.3,0.255102040816,0
13th,90,0.0,10,0,1.18737264781,7.9,0.0585810076115,0
the-wailing,81,0.786633,06,35,2.34530729327,7.9,0.769230769231,0
the-alchemist-cookbook,73,0.0,10,0,0.0,0,0.0,0
les-cowboys,67,0.080843,06,12,0.0,0,0.0182926829268,0
from-afar,73,0.030169,06,3,0.64840005182,8.7,0.0365853658537,0
call-her-applebroog,72,0.004842,06,1,0.0,0,0.0,0
girl-asleep,67,0.060289,09,24,0.573501064214,6.3,0.1875,0
i-am-the-pretty-thing-that-lives-in-the-house,68,0.0,10,0,1.71997511158,5.4,0.0221402214022,0
queen-of-katwe,73,8.874389,09,1259,0.934664389686,6.2,0.0991566920566,0
harry-snowman,74,0.56146,09,25,0,5.7,0,0
a-monster-calls,76,3.740823,12,1523,0.662203376578,7.9,1.12735109718,0
star-trek-beyond,68,158.84834,07,3928,0.623977538738,6.7,0.00889285328144,0
jim-the-james-foley-story,73,0.0,01,0,0.0,6.7,0.0,0
mon-roi,68,0.054114,08,11,-0.0781892019116,0,0.125,0
paths-of-the-soul,90,0.031747,05,3,0,5.7,0,0
the-ruins-of-lifta,71,0.011548,09,1,-0.0,0,0.0,0
sweaty-betty,71,0.0,01,0,0.788196559869,0,0.608490566038,0
the-treasure,85,0.050203,01,5,0,6.8,1.5,0
morris-from-america,75,0.091151,08,20,0.938403257378,6.8,0.0275735294118,0
evolution,77,0.02477,11,9,0.814159922518,6.5,0.943612334802,0
dark-horse,75,0.067533,05,10,1.02481932092,6.7,0.932773109244,0
the-little-prince,70,1.339152,08,163,0.385155531347,7.6,0.0630100816131,0
will-you-dance-with-me,71,0.0,08,0,0,0,0.0,0
southwest-of-salem-the-story-of-the-san-antonio-four,67,0.0,09,0,0,0,0,0
dragon-inn,97,0.0,05,5,0.0,7.3,0.0,0
christine,72,0.298525,10,57,1.23218152931,7.4,0.774590163934,0
uncle-howard,73,0.0,11,0,0.578425480769,0,0.0833333333333,0
the-phenom,66,0.0,06,0,0.345310868681,5.9,0.328125,0
bobby-sands-66-days,71,0.0,11,0,0,0,0.0,0
closet-monster,81,0.042166,09,11,1.63193451052,7.5,0.538043478261,0
command-and-control,77,0.057635,09,6,0.312436707763,0,0.25,0
under-the-shadow,84,0.0319,10,14,2.17350690493,7.7,0.233576642336,0
weiner,84,1.676108,05,88,0.716574831892,7.4,0.212837837838,0
a-family-affair,75,0.050075,09,3,1.075,0,2.25,0
fantastic-beasts-and-where-to-find-them,66,234.037575,11,4144,0.789927712366,7.3,0.0139305375285,0
citizen-soldier,68,0.0,08,0,0.522862675008,0,0.818181818182,0
sex-and-broadcasting,68,0.0,03,0,0.0,0,0.0,0
ixcanul,83,0.295157,08,18,1.04700988877,8.3,0.454545454545,0
doctor-strange,72,232.64192,11,3882,0.714064713772,8.2,0.0104209943221,0
aferim!,84,0.10811,01,8,0,7.8,0.09375,0
manchester-by-the-sea,96,47.695371,11,1213,1.08614367405,8.2,2.95639534884,1
american-honey,79,0.663246,09,135,0.715610579679,7.2,0.268707482993,0
the-age-of-shadows,78,0.541719,09,33,0.0197314578483,6.8,0.367346938776,0
pervert-park,80,0.0,05,0,0.0,8.5,0.0,0
happy-hour,87,0.0,08,0,1.09515311334,0,0.650949745737,0
the-bfg,66,55.48377,07,3392,0.573815608631,6.0,0.0116470588235,0
julieta,73,1.490948,12,63,1.06586742938,6.9,0.975460122699,0
hush,67,0.0,04,0,0.447843724074,7.3,0.227536231884,0
ocean-waves,73,0.083962,12,17,0.940889558651,7.5,0.323630136986,0
lion,69,51.738905,11,1802,1.04050408745,7.9,1.27573131094,1
rams,82,0.14925,02,10,1.80430023171,7.6,0.496107982776,0
as-i-open-my-eyes,74,0.030989,09,5,0.0,0,0.125,0
into-the-inferno,76,0.0,10,0,-0.273739112126,7.5,0.01875,0
the-eagle-huntress,72,3.169351,11,122,1.24876210105,6.7,0.45297029703,0
francofonia,71,0.30704,04,25,0.551187459124,5.2,0.142857142857,0
dont-call-me-son,77,0.011678,11,2,0.0,10.0,0.0,0
t-rex,69,0.0,06,0,1.30929750072,0,0.775398406375,0
the-flight-fantastic,66,0.0,04,0,0,0,0,0
the-lobster,82,9.077245,05,560,0.86585901976,6.9,0.0775558166863,0
zero-days,77,0.109649,07,20,1.91839656212,7.4,0.107142857143,0
harry-benson-shoot-first,74,0.018092,12,6,0.0,0,0.0,0
presenting-princess-shaw,77,0.060197,05,12,0.0,0,0.0,0
fire-at-sea,87,0.120933,10,7,0.289427448569,6.9,0.141509433962,0
time-to-choose,75,0.029233,06,9,0.297461202921,0,0.077027027027,0
jia-zhangke-a-guy-from-fenyang,70,0.0,05,0,0,5.6,0,0
everybody-wants-some,83,3.400278,03,454,1.05682962321,7.0,0.00853485064011,0
little-men,86,0.702537,08,61,0.539616863133,7.8,0.0770750988142,0
the-vessel,67,0.0,09,0,0.63694663053,0,0.0446428571429,0
de-palma,83,0.165237,06,19,0.21491511429,7.7,0.0269230769231,0
olympic-pride-american-prejudice,73,0.0,08,0,0.0,0,0.0,0
the-family-fang,67,0.262921,04,52,0.54853413664,6.8,0.115384615385,0
germans-jews,73,0.0381,06,2,0,0,0,0
richard-linklater-dream-is-destiny,73,0.0,08,0,0,0,0.0,0
raiders!-the-story-of-the-greatest-fan-film-ever-made,70,0.071916,06,27,0,5.6,0.0,0
la-tierra-y-la-sombra,74,0.0,06,0,0,0,0.0,0
dheepan,76,0.261819,05,26,-0.0552452577208,7.2,0.0421348314607,0
petes-dragon,71,76.233151,08,3702,0.600479078297,6.8,0.016639021356,0
the-music-of-strangers,70,0.0,06,0,0.0,0,0.0283018867925,0
the-monster,69,0.012544,11,18,2.38325363383,6.0,0.452153110048,0
glassland,66,0.0,02,0,0.604166666666,0,0.75,0
i-daniel-blake,78,0.260354,12,45,1.15971450126,8.0,1.65441176471,0
funny-or-die-presents-donald-trumps-the-art-of-the-deal-the-movie,75,0.0,02,0,0,5.5,0,0
the-beatles-eight-days-a-week---the-touring-years,72,2.930414,09,155,0.0,8.5,0.107142857143,0
arrival,81,100.546139,11,3115,0.47214553306,8.1,0.23987206823,1
eat-that-question-frank-zappa-in-his-own-words,74,0.355074,06,29,0,6.8,0,0
the-seventh-fire,66,0.030112,07,3,0.0,0,0.0,0
moana,81,248.757044,11,3875,0.534875017807,7.8,0.087748029097,0
sky-ladder-the-art-of-cai-guo-qiang,73,0.0,10,0,0,0,0.0,0
the-measure-of-a-man,74,0.112391,04,6,-0.0186901913875,7.3,0.118421052632,0
king-jack,72,0.0,06,0,-0.00855413514672,6.0,0.045,0
embrace-of-the-serpent,82,1.329249,02,93,1.37524790435,7.8,0.0625,0
london-road,71,0.0,09,0,2.47329848405,6.2,0.219827586207,0
fireworks-wednesday,84,0.090519,03,5,0.0,8.2,0.1875,0
10-cloverfield-lane,76,72.082998,03,3427,1.07694190488,7.7,0.00791068222621,0
nina-forever,75,0.0,02,0,-0.0,7.6,0.09375,0
the-mermaid,69,3.232685,02,106,0.672005861691,7.1,0.368421052632,0
life-animated,75,0.255388,07,60,0.579665130534,8.6,0.164835164835,0
older-than-ireland,72,0.0,04,0,0.102458068247,0,0.075,0
sunset-song,72,0.159714,05,19,0.553407881771,7.1,0.125,0
the-final-master,72,0.0,06,0,0.597949886105,7.0,0.0416666666667,0
green-room,79,3.220371,04,777,1.51578966465,7.2,0.235054347826,0
sin-alas,70,0.0,05,0,-0.0,0,0.0,0
long-way-north,70,0.0,09,0,2.91307146867,0,0.267857142857,0
men-go-to-battle,72,0.018006,07,3,-0.238946019986,0,0.0125,0
nuts!,82,0.04423,06,7,0.789920027216,0,1.24209486166,0
tower,92,0.101987,10,13,1.06247578963,8.1,0.701449275362,0
voyage-of-time-the-imax-experience,77,0.055409,10,15,0,9.2,0,0
paterson,90,2.152738,12,70,0.860943676743,7.9,0.617163009404,0
deepwater-horizon,68,61.433527,09,3403,1.20300807965,7.3,0.0685378590078,0
king-georges,71,0.066175,02,10,0.258877840909,6.8,1.125,0
disorder,66,0.051879,08,8,0.0546430942891,7.2,0.654807692308,0
only-yesterday,90,0.453243,01,44,0.0,8.5,0.25,0
jackie,81,13.960394,12,508,0.882487278343,7.2,1.22785349233,0
creepy,76,0.0,10,0,1.02035740682,6.3,0.698096885813,0
audrie-daisy,73,0.0,09,0,0,5.6,0.75,0
captain-fantastic,72,5.879736,07,550,1.2642631978,7.8,0.4775,0
transpecos,73,0.0,09,0,0.0,5.2,0.0570652173913,0
wiener-dog,66,0.477453,06,73,0.992418462726,5.7,0.348066298343,0
no-home-movie,78,0.032757,04,5,0.0,7.8,0.0,0
aquarius,88,0.28593,10,31,1.45146904901,8.6,1.25378497509,0
the-kind-words,75,0.135382,06,8,0.0,0,0.0,0
two-trains-runnin,81,0.0,12,0,0.0,0,0.0,0
silence,79,7.100177,12,1580,0.798471660315,7.6,1.46233725976,0
national-bird,75,0.010656,11,8,3.62029646548,0,0.482142857143,0
toni-erdmann,93,1.479387,12,112,0.840182176126,7.1,2.33021390374,0
phantom-boy,66,0.034362,07,17,0.386894972501,8.8,0.0990566037736,0
baden-baden,77,0.0,11,0,0.907181856361,0,0.503571428571,0
cosmos,72,0.025269,06,2,1.00887831507,0,1.90977443609,0
notes-on-blindness,75,0.0,11,0,1.16176275771,0,0.191860465116,0
miss-hokusai,74,0.22267,10,84,0.414732068515,7.4,0.0416666666667,0
indian-point,68,0.007251,07,2,0.321373090773,0,1.5234375,0
certain-women,82,1.087585,10,138,0.945308437925,6.0,0.0708955223881,0
tanna,75,0.046654,09,10,0.0178099455634,7.0,0.395833333333,0
neruda,82,0.939101,12,46,0.527978127424,7.3,0.712311557789,0
the-uncondemned,80,0.014393,10,2,1.34532194868,0,0.0523255813953,0
eva-hesse,69,0.157481,04,7,0.622268464508,0,0.235714285714,0
three,71,0.11955,06,23,0.960461268564,7.0,0.574245939675,0
til-madness-do-us-part,70,0.0,06,0,0,0,0.0,0
chronic,69,0.009033,09,7,0.939399329283,6.3,1.03045325779,0
kaili-blues,85,0.027477,05,4,0.0,7.4,0.0,0
the-idol,66,0.0,05,0,0.0,0,0.0491803278689,0
the-jungle-book,77,364.001123,04,4144,0.48080173436,7.5,0.00578750359919,0
amanda-knox,78,0.0,09,0,-0.872372414856,7.1,0.0446037099494,0
abortion-stories-women-tell,78,0.0,08,0,0,0,0.0,0
equity,68,1.605463,07,255,0.88650700235,6.2,0.939586645469,0
hell-or-high-water,88,27.007844,08,1505,0.936723831255,8.2,0.33185840708,1
fort-buchanan,77,0.0,02,0,0,0,0.0,0
krisha,86,0.144822,03,26,0.481352772001,8.0,0.12,0
cameraperson,86,0.102033,09,7,1.50967882491,6.7,0.290816326531,0
almost-holy,73,0.021142,05,10,0.0,0,0.0,0
author-the-jt-leroy-story,72,0.085999,09,27,-14.0,0,0.107142857143,0
a-space-program,72,0.013739,03,1,1.25,0,1.25,0
the-bad-kids,75,0.006226,12,6,-0.0,0,0.0,0
starving-the-beast,77,0.0,09,0,0.0,0,0.0,0
boom-bust-boom,68,0.006896,03,1,-0.790064342362,0,0.0625,0
miss-sharon-jones!,77,0.12088,07,12,0.606364996368,0,0.197802197802,0
barry,72,0.0,12,0,0.672419974367,5.1,0.237407211029,0
chevalier,76,0.025696,05,7,1.13484573601,0,0.527777777778,0
being-17,83,0.052713,10,7,0.0,8.5,0.0220588235294,0
on-the-silver-globe,72,0.0,07,0,0.0,0,0.0,0
princess,85,0.0,05,0,0.986702582307,0,1.13327780092,0
sand-storm,74,0.0868,09,6,0.799825135476,6.0,0.604651162791,0
kill-zone-2,73,0.011998,05,13,0.477361895311,6.4,0.229166666667,0
mapplethorpe-look-at-the-pictures,75,0.0,03,0,0,0,0,0
summertime,72,0.035322,07,6,0.80438503242,0,0.0753112033195,0
fastball,74,0.0,03,0,0.0811720741371,5.8,0.1375,0
the-wave,68,0.177404,03,37,1.4644355557,6.6,0.570812807882,0
hunt-for-the-wilderpeople,81,5.205468,06,200,1.34249694394,7.9,1.09090909091,0
homo-sapiens,84,0.0,07,0,0.730809482988,0,1.46590909091,0
theo-who-lived,71,0.011271,09,2,0,0,0,0
i-am-not-your-negro,95,7.123919,12,320,0.39842612728,5.4,1.70930232558,0
belladonna-of-sadness,70,0.0,05,0,0.0585742907746,8.5,0.113636363636,0
trapped,77,0.063241,03,8,2.48523504174,0,0.20020746888,0
rabin-in-his-own-words,69,0.0,05,0,0.0,0,0.0,0
elstree-1976,66,0.0,05,0,0.0,0.286683859275,0.0174418604651,0
mountains-may-depart,79,0.082913,02,12,0.0,7.2,0.0,0
little-sister,74,0.0,10,0,1.01317367321,6.1,0.617527173913,0
best-worst-thing-that-ever-could-have-happened,81,0.106986,11,7,0.0,0,0.25,0
the-love-witch,82,0.228894,11,22,1.7161905486,6.3,0.241071428571,0
dont-blink---robert-frank,75,0.076134,07,4,0.0,0,0.0,0
the-illinois-parables,73,0.0,11,0,0,0,0.0,0
finding-dory,77,486.295561,06,4305,1.00906158161,7.4,0.00502356948698,0
our-last-tango,70,0.100086,04,6,0.402684563758,0,0.0833333333333,0
silicon-cowboys,75,0.008239,09,12,0.0,0,0.0,0
love-and-friendship,87,14.016568,05,826,0.721956088788,7.0,0.126295336788,0
the-tenth-man,66,0.063564,08,4,0.0,0,0.0,0
do-not-resist,69,0.072791,09,8,0.270991582837,0,0.0535714285714,0
the-prison-in-twelve-landscapes,86,0.0,11,0,0.0,0,0.0,0
everything-is-copy,88,0.0,03,0,0.241237772713,7.8,0.03,0
the-fits,90,0.166425,06,20,0.526752836697,6.7,0.314102564103,0
other-people,68,0.091441,09,12,0.422773778779,6.6,0.106073211314,0
the-handmaiden,84,2.006768,10,125,1.77827734321,8.4,0.243852459016,0
viva,69,0.178008,04,17,1.81951102338,7.5,0.292504073873,0
leonard-cohen-bird-on-a-wire,79,0.0,12,0,0,0,0,0
divines,71,0.0,11,0,0.298312422828,7.4,0.159574468085,0
hidden-figures,74,169.607287,12,3416,1.12405729402,7.4,2.81772908367,1
patriots-day,69,31.886361,12,3120,1.51153742929,7.2,1.24448897796,0
tunnel,68,0.568876,08,36,0.858885376741,7.8,0.795608108108,0
fences,79,57.682904,12,2368,0.970301564881,7.3,0.777811004785,1
my-golden-days,87,0.269144,03,32,0.0,6.8,0.0,0
the-lost-arcade,66,0.009522,08,1,0.0,0,0.0,0
indignation,78,3.401155,07,317,0.659272899217,7.3,0.0934903047091,0
a-beautiful-planet,75,13.88063,04,155,0.202730535756,8.3,0.0175097276265,0
hacksaw-ridge,71,67.209615,11,2971,0.86581432381,8.3,0.235527492177,1
the-clan,73,0.201227,03,19,-7.91278344533,7.6,7.04347826087,0
blood-father,66,0.0,08,0,2.15922902258,6.6,0.22966507177,0
parched,67,0.0,06,0,0.640382686272,0,0.138728323699,0
the-brand-new-testament,70,0.12791,12,17,0.0660890512082,6.8,0.264705882353,0
for-the-love-of-spock,74,0.080141,09,38,0.612093850487,8.1,0.0194174757282,0
blood-on-the-mountain,74,0.004664,11,2,0.109182813816,0,0.0625,0
city-of-gold,72,0.640979,03,50,0.266214523491,7.5,0.0362903225806,0
eye-in-the-sky,73,18.704595,03,1089,0.715711980497,7.1,0.128361858191,0
barbershop-3,67,54.030051,04,2676,0.64635122809,5.8,0.00498007968127,0
loving,79,7.751969,11,572,0.969981685252,7.3,1.00603448276,0
a-war,81,0.122902,02,30,6.84866665831,7.6,0.105263157895,0
kung-fu-panda-3,66,143.528619,01,3987,1.34279969114,7.4,0.036525974026,0
right-now-wrong-then,81,0.02447,06,2,0.0,8.0,0.0,0
portrait-of-a-garden,70,0.007914,10,1,0.0,0,0.75,0
mia-madre,70,0.303002,08,35,0.0,6.1,0.0535714285714,0
wedding-doll,66,0.056196,04,7,0.0,6.0,0.0681818181818,0
demon,80,0.104038,09,24,0.0278131459414,6.5,1.1421901528,0
imperium,68,0.0,08,0,0.0760196476083,6.8,0.0671965317919,0
the-academy-of-muses,82,0.0,09,0,0,0,0.0,0
the-infiltrator,66,15.436808,07,1601,1.13165585106,7.3,0.0298165137615,0
the-ivory-game,73,0.0,11,0,1.6990089771,7.7,0.0658878504673,0
kubo-and-the-two-strings,84,48.023088,08,3279,1.03837989269,8.2,0.0807692307692,0
sing-street,79,3.237118,04,525,0.795680432242,8.6,0.909090909091,0
the-invitation,74,0.231737,04,31,0.46814854836,7.4,0.0389300847458,0
old-stone,72,0.007476,11,6,-0.0,0,0.05,0
tikkun,71,0.013671,06,2,0.0812030075188,0,0.0882352941176,0
kate-plays-christine,75,0.025564,08,3,0.3300914006,0,0.2,0
things-to-come,88,0.38814,12,22,0.863108554,6.8,0.359504132231,0
equal-means-equal,71,0.0,08,0,1.08778334121,0,0.164812239221,0
godzilla-resurgence,67,1.918403,10,490,0.0887886474147,7.4,0.0105140186916,0
moonlight,99,27.854932,10,1564,0.808079506494,7.2,0.820833333333,1
hail-caesar!,72,30.498085,02,2248,1.51243493306,5.9,0.200242718447,0
operation-avalanche,69,0.0,09,0,0.0135528938792,6.7,0.155769230769,0
maya-angelou-and-still-i-rise,66,0.0,10,0,0,0,0.375,0
art-bastard,70,0.0196,06,2,0.0,0,0.0,0
dying-to-know-ram-dass-timothy-leary,69,0.006899,06,3,0,0,0,0
sworn-virgin,70,0.0,04,0,0.0,0,0.0,0
they-will-have-to-kill-us-first,67,0.007516,03,2,0.0,0,0.0,0
20th-century-women,83,5.664764,12,650,0.75353545634,7.2,1.10143979058,0
justin-timberlake-and-the-tennessee-kids,81,0.0,10,0,-0.256027573463,9.4,0.00892857142857,0
fatima,69,0.050105,08,4,1.30886592148,0,0.196927374302,0
april-and-the-extraordinary-world,85,0.295488,03,35,0.491815932706,7.5,0.0375,0
microbe-and-gasoline,75,0.063802,07,9,0.0,0,0.0,0
maggies-plan,76,3.351735,05,335,0.0643571008825,6.1,0.0463483146067,0
hunter-gatherer,70,0.020641,11,21,0.525274171184,0,0.24375,0
sausage-party,66,97.685686,08,3135,0.687935666259,5.6,0.0242974238876,0
afternoon,70,0.0,04,0,0.88829356288,0,0.611079053664,0
sully,74,125.070033,09,3955,0.80499424839,7.6,0.0470242468773,0
louder-than-bombs,70,0.163807,04,40,1.10236540781,6.9,0.0302419354839,0
zootopia,78,341.268248,03,3959,0.921347872854,8.7,0.0210564796198,0
dont-breathe,71,89.217875,08,3384,0.572270016354,7.4,0.0307887882922,0
southside-with-you,74,6.304223,08,897,0.800760263563,5.4,0.0402360515021,0
hooligan-sparrow,78,0.009263,07,4,-0.081447963801,0,0.397058823529,0
elle,89,2.341534,11,209,1.79865770243,7.2,19.578125,0
last-cab-to-darwin,70,0.034193,06,4,0.463660484109,6.8,0.0625,0
the-birth-of-a-nation,69,15.861566,10,2105,0.598834579935,5.4,0.0267689417658,0
in-the-shadow-of-women,74,0.050291,01,4,0,8.5,0.75,0
the-witch,83,25.138705,02,2204,1.99490021878,7.2,0.152374670185,0
oasis-supersonic,71,0.242867,10,106,0.717383028508,8.3,0.121727748691,0
spa-night,76,0.038578,08,2,0.172334777477,7.2,0.0957446808511,0
train-to-busan,72,2.129768,07,36,1.9184694584,7.9,0.989325842697,0
the-last-man-on-the-moon,78,0.052482,02,14,0.232492506805,6.4,9.125,0
seasons,67,0.150092,11,22,0.909303570808,0,0.514444444444,0
florence-foster-jenkins,71,27.38377,08,1528,0.75773080375,7.0,0.0693277310924,0
women-hes-undressed,76,0.0,07,0,0.0,0,0.0,0
la-la-land,93,151.101803,12,3236,0.633921560132,8.3,2.70365068003,1
the-innocents,78,1.065665,07,69,0.165163952517,7.8,0.147540983607,0
our-little-sister,75,0.531996,07,10,0.440649080755,7.7,0.121621621622,0
vita-activa-the-spirit-of-hannah-arendt,66,0.082143,04,4,0,0,0.0,0
breaking-a-monster,72,0.004212,06,1,0.391570740575,0,0.0394736842105,0
peter-and-the-farm,80,0.018123,11,8,0.173830629822,0,0.0147058823529,0
colliding-dreams,79,0.078288,03,14,0.0,0,0.0,0
last-days-in-the-desert,67,0.0,05,0,0.0,5.7,0.0,0
nocturnal-animals,67,10.663357,11,1262,0.688466624688,7.7,0.349272349272,0
the-childhood-of-a-leader,68,0.0,07,0,0.604394184392,7.0,0.0841836734694,0
in-order-of-disappearance,74,0.050251,08,10,0.624771015835,7.6,0.0869565217391,0
midnight-special,76,3.712282,03,521,1.3985386194,6.8,0.0286412078153,0
captain-america-civil-war,75,408.084349,05,4226,0.887298693073,8.2,0.0029153810646,0
cemetery-of-splendor,87,0.0,03,0,0.0,6.7,0.0,0
kicks,69,0.150191,09,65,1.20201518427,7.1,1.1689059501,0
the-dark-horse,77,0.067533,04,10,0.427520064518,6.8,0.0655339805825,0
popstar-never-stop-never-stopping,68,9.639125,06,2313,-0.246869307546,7.4,0.00131578947368,0
neither-heaven-nor-earth,72,0.01281,08,3,0.45458984375,0,0.0681818181818,0
diamond-tongues,75,0.0,02,0,0.0,0,0.75,0
under-the-sun,81,0.105036,07,6,6.97362084717,6.1,0.319672131148,0
the-meddler,68,4.267218,04,464,1.20036046965,6.6,0.0311059907834,0
the-rolling-stones-ole-ole-ole!-a-trip-across-latin-america,72,0.0,09,0,0,0,0,0
norman-lear-just-another-version-of-you,66,0.07095,07,6,0.0,0,0.0,0
lo-and-behold-reveries-of-the-connected-world,76,0.594912,08,51,0.0,7.4,0.0,0
newtown,87,0.014109,10,3,1.13475301171,7.4,0.943636363636,0
